x,y,type,title,uid,aid,did,player,population,alliance,tribe
-97,88,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,89,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,90,oasis,Forest,,,,,,,
-97,91,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,92,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,93,village,Village Cekkilin Köyü,8927,,50551,Cekkilin,18,Tribe Gauls,Gauls
-97,94,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,96,other,{k.fo},,,-1,,,,
-97,97,village,Village jason24601`s village,9350,,51093,jason24601,422,Tribe Gauls,Gauls
-97,98,other,{k.fo},,,-1,,,,
-97,99,other,{k.fo},,,-1,,,,
-97,100,other,Mountain,,,,,,,
-97,101,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,102,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,103,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-97,104,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,106,oasis,Forest,,,,,,,
-97,107,village,Village Aldeia do Archy,10403,,52333,Archy,15,Tribe Gauls,Gauls
-97,108,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,109,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,110,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-97,111,oasis,Forest,,,,,,,
-97,112,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,113,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,114,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,116,other,Mountain,,,,,,,
-97,117,other,Mountain,,,,,,,
-97,118,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-97,119,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-97,120,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-97,121,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,122,village,Village Villaggio di IronGeneral,12286,,54498,IronGeneral,22,Tribe Romans,Romans
-97,123,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,124,other,{k.fo},,,-1,,,,
-97,126,oasis,Clay,,,,,,,
-97,127,oasis,Clay,,,,,,,
-97,128,village,Village KrisMis’s landsby,13059,,55369,KrisMis,14,Tribe Gauls,Gauls
-97,129,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,130,other,Mountain,,,,,,,
-97,131,village,Village Деревня Алан,13390,,55733,Алан,74,Tribe Romans,Romans
-97,132,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-97,133,other,Mountain,,,,,,,
-97,134,other,Mountain,,,,,,,
-97,136,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,137,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,138,other,{k.fo},,,-1,,,,
-97,139,other,{k.fo},,,-1,,,,
-97,140,other,Mountain,,,,,,,
-97,141,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,142,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,143,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,144,oasis,Forest,,,,,,,
-97,146,oasis,Forest,,,,,,,
-97,147,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-97,148,village,Village Natars -97|148,1,,58769,Natars,65,Tribe Natars,Natars
-97,149,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-97,150,village,Village tanikea Köyü,16215,,59178,tanikea,9,Tribe Teutons,Teutons
-97,151,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,152,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,153,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,154,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,156,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,157,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-97,158,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-97,159,village,Village NYRKKIPAJA,10260,206,74604,Verisuoni,290,SSQ2,Romans
-97,160,oasis,Forest,,,,,,,
-97,161,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,162,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,163,village,Village Zerodium´s Dorp,18336,,61812,Zerodium,13,Tribe Gauls,Gauls
-97,164,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,166,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,167,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,168,village,Village Новая деревня,18516,,72377,stafft,102,Tribe Gauls,Gauls
-97,169,village,Village Villaggio di Ciotolo,19308,,63126,Ciotolo,12,Tribe Romans,Romans
-97,170,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,171,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,172,oasis,Forest,,,,,,,
-97,173,oasis,Lake,,,,,,,
-97,174,other,{k.fo},,,-1,,,,
-97,176,village,Village MightySpartan66 faluja,20563,,64733,MightySpartan66,9,Tribe Gauls,Gauls
-97,177,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,178,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,179,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,180,oasis,Forest,,,,,,,
-97,181,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,182,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-97,183,village,Village mnozdemir Köyü,21579,,65995,mnozdemir,13,Tribe Gauls,Gauls
-97,184,oasis,Clay,,,,,,,
-97,186,oasis,Forest,,,,,,,
-97,187,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,188,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,189,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-97,190,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,191,other,{k.fo},,,-1,,,,
-97,192,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-97,193,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-97,194,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-97,196,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-97,197,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,198,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-97,199,oasis,Forest,,,,,,,
-97,200,village,Village Деревня BlackCrow,23347,,68188,BlackCrow,17,Tribe Romans,Romans
-96,-200,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-199,oasis,Clay,,,,,,,
-96,-198,oasis,Clay,,,,,,,
-96,-197,oasis,Forest,,,,,,,
-96,-196,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,-194,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-193,oasis,Lake,,,,,,,
-96,-192,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,-191,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,-190,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-189,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-188,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-187,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-186,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-184,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-183,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-182,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-181,village,Village rdvnckc Köyü,21317,,65705,rdvnckc,10,Tribe Gauls,Gauls
-96,-180,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-179,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-178,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-177,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-176,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-174,other,{k.fo},,,-1,,,,
-96,-173,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-172,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,-171,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-170,village,Village Dorf von Van Welsing,19386,,63215,Van Welsing,9,Tribe Gauls,Gauls
-96,-169,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-168,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-167,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-166,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-164,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,-163,oasis,Forest,,,,,,,
-96,-162,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-161,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-160,other,Mountain,,,,,,,
-96,-159,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-158,other,{k.fo},,,-1,,,,
-96,-157,oasis,Clay,,,,,,,
-96,-156,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-154,other,{k.fo},,,-1,,,,
-96,-153,other,{k.fo},,,-1,,,,
-96,-152,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-151,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,-150,oasis,Forest,,,,,,,
-96,-149,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-148,village,Village Vesnice: RedTeuton,15743,,58648,RedTeuton,11,Tribe Gauls,Gauls
-96,-147,oasis,Forest,,,,,,,
-96,-146,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,-144,oasis,Clay,,,,,,,
-96,-143,other,{k.fo},,,-1,,,,
-96,-142,village,Village heaventreecko`s village,14862,,57569,heaventreecko,9,Tribe Gauls,Gauls
-96,-141,oasis,Forest,,,,,,,
-96,-140,village,Village Villaggio di ersaio,14678,184,57339,ersaio,346,DA,Gauls
-96,-139,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-138,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-137,other,{k.fo},,,-1,,,,
-96,-136,village,Village Villaggio di FiglioDiPuttana,13994,,56552,FiglioDiPuttana,12,Tribe Romans,Romans
-96,-134,oasis,Forest,,,,,,,
-96,-133,oasis,Forest,,,,,,,
-96,-132,village,Village Villaggio di PowerEgyptian,13478,,55878,PowerEgyptian,19,Tribe Gauls,Gauls
-96,-131,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-130,village,Village قرية ZZDD,13294,,55621,ZZDD,83,Tribe Gauls,Gauls
-96,-129,other,Mountain,,,,,,,
-96,-128,other,{k.fo},,,-1,,,,
-96,-127,oasis,Forest,,,,,,,
-96,-126,other,Mountain,,,,,,,
-96,-124,other,Mountain,,,,,,,
-96,-123,oasis,Clay,,,,,,,
-96,-122,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,-121,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-120,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-119,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-118,village,{k.bt},3526,49,-1,hOrOr Alliance czsk Tribe Gauls,,czsk,Gauls
-96,-117,oasis,Forest,,,,,,,
-96,-116,village,Village Village de Fredeuh,11540,,53709,Fredeuh,13,Tribe Gauls,Gauls
-96,-114,village,Village Villaggio di F4lco,11220,,53360,F4lco,14,Tribe Gauls,Gauls
-96,-113,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-112,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-111,oasis,Forest,,,,,,,
-96,-110,oasis,Forest,,,,,,,
-96,-109,village,Village 01,712,49,64014,Mek71,463,czsk,Romans
-96,-108,other,{k.fo},,,-1,,,,
-96,-107,oasis,Lake,,,,,,,
-96,-106,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-104,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-103,village,Village Dorf von PhilOcer,10044,,51959,PhilOcer,9,Tribe Gauls,Gauls
-96,-102,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,-101,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-100,oasis,Clay,,,,,,,
-96,-99,oasis,Forest,,,,,,,
-96,-98,village,Village Aldeia do paulofci,9430,,51187,paulofci,9,Tribe Gauls,Gauls
-96,-97,village,Village Yeni Köy,9276,152,74031,aliyldrm9321,275,NKF-A,Romans
-96,-96,village,Village Quirinale House,9277,268,50999,MattarellaSSJ,494,TR_,Romans
-96,-94,village,Village cingasteel Köyü,9012,268,50689,cingasteel,427,TR_,Romans
-96,-93,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-92,village,Village kuşo Köyü,8864,268,50435,kuşo,238,TR_,Romans
-96,-91,oasis,Lake,,,,,,,
-96,-90,other,{k.fo},,,-1,,,,
-96,-89,village,Village A04,590,84,74735,powerclub,195,AO,Teutons
-96,-88,village,Village A02 Core Enforcer,590,84,71707,powerclub,670,AO,Teutons
-96,-87,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-86,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,-84,village,Village Silent hill,1148,84,49294,Yaourt,639,AO,Romans
-96,-83,other,{k.fo},,,-1,,,,
-96,-82,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,-81,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-80,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-79,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-78,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-77,village,Village Satul lui andrei12345,7522,,48181,andrei12345,10,Tribe Gauls,Gauls
-96,-76,other,{k.fo},,,-1,,,,
-96,-74,village,Village Градът на BlazeHunter1611,7266,,47577,BlazeHunter1611,20,Tribe Gauls,Gauls
-96,-73,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,-72,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-71,village,Village Matteya Köyü,7001,,46884,Matteya,12,Tribe Teutons,Teutons
-96,-70,other,{k.fo},,,-1,,,,
-96,-69,oasis,Clay,,,,,,,
-96,-68,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-67,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-66,village,Village Natars -96|-66,1,,46392,Natars,87,Tribe Natars,Natars
-96,-64,oasis,Clay,,,,,,,
-96,-63,other,{k.fo},,,-1,,,,
-96,-62,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-61,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,-60,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-59,other,Mountain,,,,,,,
-96,-58,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,-57,other,{k.fo},,,-1,,,,
-96,-56,oasis,Clay,,,,,,,
-96,-54,village,Village Dragatis χωριό,5935,,45060,Dragatis,19,Tribe Gauls,Gauls
-96,-53,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-52,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,-51,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-50,oasis,Clay,,,,,,,
-96,-49,oasis,Clay,,,,,,,
-96,-48,oasis,Clay,,,,,,,
-96,-47,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-46,village,Village lek`s village,5494,,44158,lek,228,Tribe Romans,Romans
-96,-44,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,-43,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-42,village,Village Natars -96|-42,1,,43894,Natars,109,Tribe Natars,Natars
-96,-41,oasis,Lake,,,,,,,
-96,-40,village,{k.bt},3270,49,-1,Buldozer Alliance czsk Tribe Teutons,,czsk,Teutons
-96,-39,oasis,Lake,,,,,,,
-96,-38,village,Village Aldea de Gruñonus,5179,,43176,Gruñonus,14,Tribe Teutons,Teutons
-96,-37,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-36,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,-34,village,Village Luks_`s village,5050,,42704,Luks_,263,Tribe Gauls,Gauls
-96,-33,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-32,oasis,Forest,,,,,,,
-96,-31,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-30,village,Village Ub 01,4949,,42404,mili,138,Tribe Teutons,Teutons
-96,-29,oasis,Forest,,,,,,,
-96,-28,village,Village Osada: zaku,4816,,42011,zaku,99,Tribe Romans,Romans
-96,-27,village,Village 02-Eisenmark,8557,49,73226,Phobiuss,435,czsk,Teutons
-96,-26,village,Village Aldeia do JP77,4726,,41784,JP77,15,Tribe Gauls,Gauls
-96,-24,oasis,Forest,,,,,,,
-96,-23,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-22,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-21,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,-20,village,Village ST,4653,223,41557,Lgr1990,517,AO3,Teutons
-96,-19,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-18,oasis,Lake,,,,,,,
-96,-17,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-16,oasis,Lake,,,,,,,
-96,-14,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,-13,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-12,village,Village Velez,4348,65,74742,Blas de Lezo,89,NKF,Romans
-96,-11,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-10,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-9,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,-8,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,-7,village,Village Aldea de WarTeuton,4452,307,40689,WarTeuton,239,WarTe,Gauls
-96,-6,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-4,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-3,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,-2,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,-1,oasis,Forest,,,,,,,
-96,0,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,1,other,{k.fo},,,-1,,,,
-96,2,village,Village Villaggio di CrazyMike,4258,,39702,CrazyMike,129,Tribe Gauls,Gauls
-96,3,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,4,village,Village Osada: stonerek,4255,,39671,stonerek,12,Tribe Gauls,Gauls
-96,6,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,7,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,8,oasis,Forest,,,,,,,
-96,9,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,10,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,11,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,12,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,13,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,14,oasis,Clay,,,,,,,
-96,16,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,17,oasis,Forest,,,,,,,
-96,18,village,Village kpost`s village,4480,,40829,kpost,11,Tribe Gauls,Gauls
-96,19,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,20,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,21,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,22,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,23,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,24,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,26,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,27,village,Village LARISTA,4749,35,41862,LARISTA,466,B&B,Romans
-96,28,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,29,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,30,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,31,oasis,Forest,,,,,,,
-96,32,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,33,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,34,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,36,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,37,village,Village Yeni Köy,2025,53,72653,Gürkan,156,KB,Gauls
-96,38,village,Village 02 TT&#39;S WATCH YOU,162,14,64760,Seth,53,SSQ,Gauls
-96,39,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,40,other,{k.fo},,,-1,,,,
-96,41,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,42,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,43,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,44,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,46,oasis,Clay,,,,,,,
-96,47,oasis,Clay,,,,,,,
-96,48,village,Village CAMEL1,5510,,44176,ormiotis,16,Tribe Gauls,Gauls
-96,49,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,50,oasis,Forest,,,,,,,
-96,51,village,Village Gemella Acci,6926,53,68710,sunsito,369,KB,Romans
-96,52,village,Village Natars -96|52,1,,44687,Natars,89,Tribe Natars,Natars
-96,53,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,54,oasis,Forest,,,,,,,
-96,56,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,57,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,58,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,59,oasis,Forest,,,,,,,
-96,60,village,Village Vesnice: PepaLax,6154,,45592,PepaLax,9,Tribe Gauls,Gauls
-96,61,other,{k.fo},,,-1,,,,
-96,62,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,63,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,64,other,{k.fo},,,-1,,,,
-96,66,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,67,oasis,Lake,,,,,,,
-96,68,oasis,Lake,,,,,,,
-96,69,village,Village Villaggio di Gtod91,6825,142,46643,Gtod91,428,0252,Teutons
-96,70,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,71,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,72,oasis,Forest,,,,,,,
-96,73,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,74,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,76,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,77,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,78,village,Village Zola faluja,7569,,48255,Zola,9,Tribe Gauls,Gauls
-96,79,other,Mountain,,,,,,,
-96,80,village,{k.bt},7776,118,-1,Axionman Alliance KB-2 Tribe Romans,,KB-2,Romans
-96,81,village,Village Axionman`s village,7776,118,48543,Axionman,483,KB-2,Romans
-96,82,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,83,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,84,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,86,other,{k.fo},,,-1,,,,
-96,87,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,88,oasis,Forest,,,,,,,
-96,89,oasis,Forest,,,,,,,
-96,90,village,Village tako54 Köyü,8654,,50077,tako54,14,Tribe Gauls,Gauls
-96,91,oasis,Forest,,,,,,,
-96,92,village,Village Osada: mibu,8804,,50269,mibu,16,Tribe Teutons,Teutons
-96,93,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,94,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,96,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,97,village,Village 2,9350,,73074,jason24601,124,Tribe Gauls,Gauls
-96,98,village,Village Osada: Surrua,9352,,51095,Surrua,10,Tribe Gauls,Gauls
-96,99,oasis,Forest,,,,,,,
-96,100,village,Village Aldeia do Tolas1505,9643,,51435,Tolas1505,47,Tribe Gauls,Gauls
-96,101,other,{k.fo},,,-1,,,,
-96,102,other,{k.fo},,,-1,,,,
-96,103,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,104,village,Village ElenaDona Köyü,10109,,52024,ElenaDona,35,Tribe Gauls,Gauls
-96,106,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,107,oasis,Forest,,,,,,,
-96,108,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,109,village,Village Bafrali Köyü,10550,,52488,Bafrali,87,Tribe Gauls,Gauls
-96,110,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,111,oasis,Lake,,,,,,,
-96,112,village,Village Villaggio di Ryza,11017,,53111,Ryza,25,Tribe Gauls,Gauls
-96,113,oasis,Forest,,,,,,,
-96,114,village,Village Vesnice: Seb Veliky,11141,,53276,Seb Veliky,33,Tribe Gauls,Gauls
-96,116,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,117,oasis,Clay,,,,,,,
-96,118,other,{k.fo},,,-1,,,,
-96,119,oasis,Forest,,,,,,,
-96,120,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,121,oasis,Forest,,,,,,,
-96,122,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,123,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,124,oasis,Forest,,,,,,,
-96,126,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,127,oasis,Clay,,,,,,,
-96,128,oasis,Forest,,,,,,,
-96,129,village,Village Vesnice: traianus,13060,,55370,traianus,29,Tribe Romans,Romans
-96,130,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,131,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,132,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,133,village,Village gka χωριό,13567,367,55972,gka,145,HSL,Gauls
-96,134,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,136,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,137,village,Village nekitamo naselje,14102,,56686,nekitamo,10,Tribe Teutons,Teutons
-96,138,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,139,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,140,other,Mountain,,,,,,,
-96,141,village,Village Heatwave,14795,,57490,Hellfire,390,Tribe Teutons,Teutons
-96,142,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-96,143,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,144,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,146,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-96,147,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-96,148,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-96,149,oasis,Clay,,,,,,,
-96,150,other,{k.fo},,,-1,,,,
-96,151,other,{k.fo},,,-1,,,,
-96,152,oasis,Forest,,,,,,,
-96,153,village,Village FireDefender Köyü,16577,,59578,FireDefender,8,Tribe Gauls,Gauls
-96,154,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,156,oasis,Forest,,,,,,,
-96,157,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,158,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-96,159,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,160,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,161,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-96,162,other,Mountain,,,,,,,
-96,163,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-96,164,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-96,166,village,Village Bora Köyü,18716,,62302,Bora,10,Tribe Gauls,Gauls
